Filename	Background file	Start point (s)	SNR
common_voice_he_39752378.mp3	noise-free-sound-0042.wav	150.31	1.72
common_voice_he_39752379.mp3	noise-free-sound-0287.wav	15.27	3.89
common_voice_he_39752380.mp3	noise-free-sound-0239.wav	13.46	3.56
common_voice_he_39752381.mp3	noise-free-sound-0634.wav	11.83	5.37
common_voice_he_39752382.mp3	noise-free-sound-0241.wav	10.50	5.83
common_voice_he_39752383.mp3	noise-free-sound-0105.wav	135.62	1.21
common_voice_he_39753055.mp3	noise-free-sound-0580.wav	84.38	5.42
common_voice_he_39753056.mp3	noise-free-sound-0130.wav	31.37	2.29
common_voice_he_39753057.mp3	noise-free-sound-0382.wav	26.75	3.55
common_voice_he_39753058.mp3	noise-free-sound-0647.wav	45.64	3.66
common_voice_he_39753059.mp3	noise-free-sound-0699.wav	33.87	3.23
common_voice_he_39753067.mp3	noise-free-sound-0161.wav	48.17	5.60
common_voice_he_39753068.mp3	noise-free-sound-0677.wav	32.18	0.59
common_voice_he_39753069.mp3	noise-free-sound-0472.wav	50.98	1.51
common_voice_he_39753070.mp3	noise-free-sound-0121.wav	1.34	4.53
common_voice_he_39753072.mp3	noise-free-sound-0384.wav	95.95	2.42
common_voice_he_39753082.mp3	noise-free-sound-0247.wav	46.38	5.95
common_voice_he_39753083.mp3	noise-free-sound-0677.wav	5.26	5.92
common_voice_he_39753085.mp3	noise-free-sound-0244.wav	79.86	0.42
common_voice_he_39753088.mp3	noise-sound-bible-0076.wav	20.66	2.61
common_voice_he_39753089.mp3	noise-free-sound-0270.wav	38.05	2.11
common_voice_he_39753112.mp3	noise-free-sound-0173.wav	80.17	0.77
common_voice_he_39753113.mp3	noise-free-sound-0649.wav	34.63	4.17
common_voice_he_39753114.mp3	noise-free-sound-0076.wav	59.33	2.58
common_voice_he_39753115.mp3	noise-free-sound-0567.wav	87.22	0.63
common_voice_he_39753116.mp3	noise-free-sound-0105.wav	7.15	2.11
common_voice_he_39753131.mp3	noise-free-sound-0461.wav	46.19	0.53
common_voice_he_39753133.mp3	noise-free-sound-0105.wav	291.21	2.24
common_voice_he_39753134.mp3	noise-free-sound-0266.wav	12.45	4.68
common_voice_he_39753135.mp3	noise-free-sound-0572.wav	26.43	5.15
common_voice_he_39753136.mp3	noise-free-sound-0370.wav	44.75	1.30
common_voice_he_39753149.mp3	noise-free-sound-0216.wav	7.75	5.77
common_voice_he_39753150.mp3	noise-free-sound-0383.wav	4.35	5.71
common_voice_he_39753151.mp3	noise-free-sound-0761.wav	1.90	0.64
common_voice_he_39753153.mp3	noise-free-sound-0841.wav	17.24	5.56
common_voice_he_39753154.mp3	noise-free-sound-0560.wav	235.21	0.84
common_voice_he_39753165.mp3	noise-free-sound-0593.wav	52.69	0.70
common_voice_he_39753166.mp3	noise-free-sound-0436.wav	22.18	4.97
common_voice_he_39753167.mp3	noise-free-sound-0165.wav	5.83	2.05
common_voice_he_39753168.mp3	noise-free-sound-0819.wav	25.94	3.18
common_voice_he_39753169.mp3	noise-free-sound-0474.wav	26.48	1.67
common_voice_he_39753184.mp3	noise-free-sound-0707.wav	16.78	3.70
common_voice_he_39753185.mp3	noise-free-sound-0086.wav	19.09	3.97
common_voice_he_39753186.mp3	noise-free-sound-0552.wav	12.92	1.22
common_voice_he_39753187.mp3	noise-free-sound-0430.wav	51.32	2.66
common_voice_he_39753188.mp3	noise-free-sound-0370.wav	4.11	4.80
common_voice_he_39753205.mp3	noise-free-sound-0685.wav	7.95	2.48
common_voice_he_39753206.mp3	noise-free-sound-0743.wav	25.53	1.03
common_voice_he_39753207.mp3	noise-free-sound-0641.wav	20.31	3.41
common_voice_he_39753209.mp3	noise-free-sound-0439.wav	3.71	1.56
common_voice_he_39753210.mp3	noise-sound-bible-0083.wav	37.95	1.44
common_voice_he_39753224.mp3	noise-free-sound-0784.wav	13.70	2.35
common_voice_he_39753225.mp3	noise-free-sound-0304.wav	21.45	5.43
common_voice_he_39753226.mp3	noise-sound-bible-0076.wav	39.55	3.77
common_voice_he_39753227.mp3	noise-free-sound-0699.wav	33.69	0.68
common_voice_he_39753228.mp3	noise-free-sound-0641.wav	19.95	5.46
common_voice_he_39753242.mp3	noise-sound-bible-0083.wav	32.93	4.62
common_voice_he_39753243.mp3	noise-free-sound-0674.wav	1.17	3.10
common_voice_he_39753244.mp3	noise-free-sound-0110.wav	30.94	3.70
common_voice_he_39753245.mp3	noise-free-sound-0152.wav	74.71	2.92
common_voice_he_39753246.mp3	noise-free-sound-0710.wav	5.05	0.00
common_voice_he_39753268.mp3	noise-free-sound-0172.wav	34.89	2.21
common_voice_he_39753269.mp3	noise-free-sound-0064.wav	22.27	0.80
common_voice_he_39753270.mp3	noise-free-sound-0030.wav	16.94	3.23
common_voice_he_39753271.mp3	noise-free-sound-0256.wav	9.40	2.54
common_voice_he_39753272.mp3	noise-free-sound-0227.wav	6.41	1.36
common_voice_he_39753279.mp3	noise-free-sound-0002.wav	32.41	4.65
common_voice_he_39753280.mp3	noise-free-sound-0109.wav	13.63	2.92
common_voice_he_39753281.mp3	noise-free-sound-0141.wav	89.39	3.02
common_voice_he_39753282.mp3	noise-free-sound-0384.wav	22.45	4.81
common_voice_he_39753283.mp3	noise-free-sound-0080.wav	15.24	3.77
common_voice_he_39753438.mp3	noise-free-sound-0636.wav	5.30	5.71
common_voice_he_39753439.mp3	noise-free-sound-0235.wav	31.63	5.96
common_voice_he_39753440.mp3	noise-free-sound-0502.wav	21.00	3.95
common_voice_he_39753441.mp3	noise-free-sound-0560.wav	151.71	2.08
common_voice_he_39753442.mp3	noise-free-sound-0032.wav	23.44	5.58
common_voice_he_39753458.mp3	noise-free-sound-0436.wav	40.45	2.95
common_voice_he_39753459.mp3	noise-free-sound-0475.wav	8.19	1.89
common_voice_he_39753460.mp3	noise-free-sound-0142.wav	13.78	2.68
common_voice_he_39753461.mp3	noise-free-sound-0681.wav	16.85	5.52
common_voice_he_39753462.mp3	noise-free-sound-0418.wav	20.29	4.66
common_voice_he_39753468.mp3	noise-free-sound-0002.wav	59.91	3.43
common_voice_he_39753469.mp3	noise-free-sound-0184.wav	3.59	5.41
common_voice_he_39753470.mp3	noise-free-sound-0244.wav	104.70	2.82
common_voice_he_39753471.mp3	noise-free-sound-0121.wav	9.05	4.89
common_voice_he_39753472.mp3	noise-free-sound-0457.wav	1.40	0.95
common_voice_he_39753478.mp3	noise-free-sound-0500.wav	23.47	1.16
common_voice_he_39753479.mp3	noise-free-sound-0383.wav	2.10	0.26
common_voice_he_39753480.mp3	noise-free-sound-0436.wav	20.94	2.20
common_voice_he_39753481.mp3	noise-free-sound-0649.wav	9.73	2.85
common_voice_he_39753482.mp3	noise-free-sound-0651.wav	27.93	0.68
common_voice_he_39753488.mp3	noise-free-sound-0494.wav	31.63	0.46
common_voice_he_39753489.mp3	noise-free-sound-0381.wav	3.78	2.05
common_voice_he_39753490.mp3	noise-free-sound-0011.wav	6.59	1.66
common_voice_he_39753491.mp3	noise-free-sound-0606.wav	31.41	5.77
common_voice_he_39753492.mp3	noise-free-sound-0324.wav	26.24	1.58
common_voice_he_39753498.mp3	noise-free-sound-0489.wav	3.13	4.03
common_voice_he_39753499.mp3	noise-free-sound-0384.wav	120.76	0.07
common_voice_he_39753500.mp3	noise-free-sound-0106.wav	121.47	1.12
common_voice_he_39753501.mp3	noise-free-sound-0728.wav	84.91	6.00
common_voice_he_39753518.mp3	noise-free-sound-0733.wav	7.67	4.32
common_voice_he_39753519.mp3	noise-free-sound-0066.wav	12.57	4.75
common_voice_he_39753520.mp3	noise-free-sound-0494.wav	43.01	3.66
common_voice_he_39753521.mp3	noise-free-sound-0266.wav	20.57	3.36
common_voice_he_39753541.mp3	noise-free-sound-0370.wav	49.12	1.09
common_voice_he_39753542.mp3	noise-free-sound-0681.wav	58.60	0.22
common_voice_he_39753543.mp3	noise-free-sound-0158.wav	29.63	3.37
common_voice_he_39753544.mp3	noise-free-sound-0301.wav	10.60	3.47
common_voice_he_39753545.mp3	noise-free-sound-0012.wav	9.13	1.69
common_voice_he_39753570.mp3	noise-free-sound-0685.wav	6.88	2.67
common_voice_he_39753571.mp3	noise-free-sound-0141.wav	46.70	2.03
common_voice_he_39753572.mp3	noise-free-sound-0647.wav	14.16	5.64
common_voice_he_39753573.mp3	noise-free-sound-0067.wav	11.39	5.45
common_voice_he_39753574.mp3	noise-free-sound-0651.wav	12.57	4.66
common_voice_he_39753586.mp3	noise-free-sound-0818.wav	29.36	2.02
common_voice_he_39753587.mp3	noise-free-sound-0457.wav	26.14	0.36
common_voice_he_39753588.mp3	noise-free-sound-0262.wav	28.43	5.45
common_voice_he_39753589.mp3	noise-free-sound-0824.wav	24.05	1.26
common_voice_he_39753590.mp3	noise-free-sound-0141.wav	37.65	1.47
common_voice_he_39753600.mp3	noise-free-sound-0114.wav	27.22	5.80
common_voice_he_39753601.mp3	noise-free-sound-0382.wav	27.50	0.21
common_voice_he_39753602.mp3	noise-free-sound-0644.wav	69.87	0.28
common_voice_he_39753603.mp3	noise-free-sound-0842.wav	286.33	5.59
common_voice_he_39753613.mp3	noise-free-sound-0110.wav	1.85	5.97
common_voice_he_39753615.mp3	noise-sound-bible-0044.wav	21.73	0.59
common_voice_he_39753616.mp3	noise-sound-bible-0060.wav	4.87	3.09
common_voice_he_39753618.mp3	noise-free-sound-0239.wav	5.89	3.07
common_voice_he_39753620.mp3	noise-free-sound-0732.wav	11.33	4.05
common_voice_he_39753626.mp3	noise-free-sound-0752.wav	18.47	5.05
common_voice_he_39753628.mp3	noise-free-sound-0216.wav	8.06	2.83
common_voice_he_39753629.mp3	noise-free-sound-0262.wav	13.74	4.51
common_voice_he_39753630.mp3	noise-free-sound-0580.wav	126.25	3.53
common_voice_he_39753631.mp3	noise-free-sound-0433.wav	12.68	2.28
common_voice_he_39753639.mp3	noise-free-sound-0384.wav	64.69	3.30
common_voice_he_39753640.mp3	noise-free-sound-0684.wav	46.41	5.24
common_voice_he_39753641.mp3	noise-free-sound-0457.wav	21.57	1.25
common_voice_he_39753642.mp3	noise-free-sound-0780.wav	12.78	5.72
common_voice_he_39753643.mp3	noise-free-sound-0032.wav	0.35	1.09
common_voice_he_39753649.mp3	noise-free-sound-0370.wav	11.69	4.45
common_voice_he_39753650.mp3	noise-free-sound-0761.wav	1.70	4.27
common_voice_he_39753651.mp3	noise-free-sound-0142.wav	31.85	3.54
common_voice_he_39753652.mp3	noise-free-sound-0101.wav	36.03	5.24
common_voice_he_39753653.mp3	noise-free-sound-0266.wav	28.18	2.11
common_voice_he_39753654.mp3	noise-free-sound-0644.wav	20.05	2.13
common_voice_he_39753655.mp3	noise-free-sound-0594.wav	119.66	4.78
common_voice_he_39753656.mp3	noise-free-sound-0048.wav	415.10	2.82
common_voice_he_39753657.mp3	noise-free-sound-0795.wav	20.75	4.40
common_voice_he_39753658.mp3	noise-sound-bible-0048.wav	22.23	0.63
common_voice_he_39753715.mp3	noise-free-sound-0581.wav	3.30	1.00
common_voice_he_39753716.mp3	noise-free-sound-0234.wav	39.31	3.30
common_voice_he_39753717.mp3	noise-free-sound-0030.wav	45.59	3.44
common_voice_he_39753718.mp3	noise-free-sound-0117.wav	1.56	5.70
common_voice_he_39753719.mp3	noise-free-sound-0288.wav	52.14	0.18
common_voice_he_39753734.mp3	noise-free-sound-0792.wav	15.15	2.77
common_voice_he_39753735.mp3	noise-free-sound-0160.wav	1.79	0.63
common_voice_he_39753736.mp3	noise-free-sound-0088.wav	33.50	5.02
common_voice_he_39753737.mp3	noise-free-sound-0042.wav	228.21	0.69
common_voice_he_39753738.mp3	noise-free-sound-0324.wav	12.03	5.22
common_voice_he_39753753.mp3	noise-free-sound-0155.wav	66.88	4.18
common_voice_he_39753754.mp3	noise-free-sound-0572.wav	73.52	2.93
common_voice_he_39753755.mp3	noise-free-sound-0287.wav	44.58	1.01
common_voice_he_39753756.mp3	noise-free-sound-0443.wav	6.88	5.37
common_voice_he_39753757.mp3	noise-free-sound-0732.wav	10.78	4.69
common_voice_he_39753763.mp3	noise-free-sound-0660.wav	11.96	0.42
common_voice_he_39753764.mp3	noise-free-sound-0322.wav	2.86	2.97
common_voice_he_39753765.mp3	noise-free-sound-0671.wav	26.72	1.58
common_voice_he_39753766.mp3	noise-free-sound-0384.wav	38.98	4.87
common_voice_he_39753767.mp3	noise-free-sound-0743.wav	8.11	2.47
common_voice_he_39755009.mp3	noise-free-sound-0336.wav	10.90	2.64
common_voice_he_39755010.mp3	noise-free-sound-0336.wav	2.17	0.95
common_voice_he_39755011.mp3	noise-free-sound-0446.wav	24.25	3.91
common_voice_he_39755012.mp3	noise-free-sound-0792.wav	6.86	5.31
common_voice_he_39755013.mp3	noise-free-sound-0726.wav	82.82	2.18
common_voice_he_39755014.mp3	noise-free-sound-0661.wav	11.24	0.98
common_voice_he_39755015.mp3	noise-free-sound-0335.wav	5.85	4.45
common_voice_he_39755016.mp3	noise-free-sound-0241.wav	28.06	3.96
common_voice_he_39755017.mp3	noise-free-sound-0290.wav	35.57	2.33
common_voice_he_39755018.mp3	noise-free-sound-0239.wav	5.04	3.27
common_voice_he_39755115.mp3	noise-free-sound-0001.wav	28.94	1.50
common_voice_he_39755116.mp3	noise-free-sound-0382.wav	4.53	1.86
common_voice_he_39771109.mp3	noise-free-sound-0497.wav	180.61	4.57
common_voice_he_39771111.mp3	noise-free-sound-0725.wav	23.17	1.97
common_voice_he_39771113.mp3	noise-free-sound-0030.wav	5.52	5.89
common_voice_he_39771115.mp3	noise-free-sound-0819.wav	78.28	3.85
common_voice_he_39771116.mp3	noise-free-sound-0472.wav	24.39	5.05
common_voice_he_39771126.mp3	noise-free-sound-0247.wav	43.08	1.40
common_voice_he_39771127.mp3	noise-free-sound-0244.wav	47.78	2.95
common_voice_he_39771128.mp3	noise-free-sound-0262.wav	4.12	3.62
common_voice_he_39771129.mp3	noise-free-sound-0015.wav	66.30	3.31
common_voice_he_39771130.mp3	noise-free-sound-0340.wav	20.10	0.14
common_voice_he_39771141.mp3	noise-free-sound-0732.wav	25.62	3.87
common_voice_he_39771142.mp3	noise-free-sound-0600.wav	21.17	1.65
common_voice_he_39771143.mp3	noise-free-sound-0322.wav	11.74	2.22
common_voice_he_39771144.mp3	noise-free-sound-0729.wav	58.01	1.47
common_voice_he_39771145.mp3	noise-free-sound-0568.wav	89.17	3.90
common_voice_he_39771175.mp3	noise-free-sound-0560.wav	134.29	3.96
common_voice_he_39771176.mp3	noise-free-sound-0153.wav	28.12	5.27
common_voice_he_39771177.mp3	noise-free-sound-0234.wav	47.84	1.13
common_voice_he_39771178.mp3	noise-free-sound-0842.wav	256.81	4.68
common_voice_he_39771179.mp3	noise-free-sound-0442.wav	29.40	4.52
common_voice_he_39771197.mp3	noise-free-sound-0726.wav	97.65	3.28
common_voice_he_39771198.mp3	noise-free-sound-0698.wav	36.66	2.48
common_voice_he_39771199.mp3	noise-free-sound-0248.wav	43.82	4.96
common_voice_he_39771200.mp3	noise-free-sound-0634.wav	50.79	1.43
common_voice_he_39771206.mp3	noise-free-sound-0234.wav	47.06	2.12
common_voice_he_39771207.mp3	noise-free-sound-0531.wav	28.27	1.84
common_voice_he_39771208.mp3	noise-free-sound-0531.wav	13.20	0.02
common_voice_he_39771209.mp3	noise-free-sound-0685.wav	20.25	2.58
common_voice_he_39771210.mp3	noise-free-sound-0592.wav	26.29	5.83
common_voice_he_39771230.mp3	noise-free-sound-0644.wav	80.02	5.25
common_voice_he_39771231.mp3	noise-sound-bible-0049.wav	9.09	1.04
common_voice_he_39771232.mp3	noise-free-sound-0041.wav	30.32	5.49
common_voice_he_39771233.mp3	noise-free-sound-0552.wav	60.17	1.51
common_voice_he_39771234.mp3	noise-free-sound-0173.wav	100.21	4.39
common_voice_he_39771249.mp3	noise-free-sound-0287.wav	35.30	2.44
common_voice_he_39771250.mp3	noise-sound-bible-0054.wav	7.85	5.48
common_voice_he_39771251.mp3	noise-free-sound-0216.wav	6.36	3.75
common_voice_he_39771252.mp3	noise-free-sound-0640.wav	20.87	0.04
common_voice_he_39771253.mp3	noise-free-sound-0441.wav	18.54	5.22
common_voice_he_39771261.mp3	noise-free-sound-0121.wav	38.61	4.61
common_voice_he_39771262.mp3	noise-free-sound-0475.wav	7.86	3.50
common_voice_he_39771263.mp3	noise-free-sound-0270.wav	385.61	1.14
common_voice_he_39771264.mp3	noise-free-sound-0348.wav	17.46	1.52
common_voice_he_39771265.mp3	noise-free-sound-0788.wav	24.97	2.76
common_voice_he_39771290.mp3	noise-free-sound-0370.wav	32.95	1.08
common_voice_he_39771291.mp3	noise-free-sound-0158.wav	10.53	3.32
common_voice_he_39771292.mp3	noise-free-sound-0244.wav	62.59	0.14
common_voice_he_39771293.mp3	noise-free-sound-0173.wav	74.29	0.21
common_voice_he_39771294.mp3	noise-free-sound-0454.wav	9.47	4.72
common_voice_he_39771305.mp3	noise-free-sound-0254.wav	49.84	0.07
common_voice_he_39771306.mp3	noise-sound-bible-0049.wav	8.30	0.08
common_voice_he_39771307.mp3	noise-free-sound-0684.wav	10.02	3.45
common_voice_he_39771308.mp3	noise-free-sound-0117.wav	19.13	4.71
common_voice_he_39771309.mp3	noise-free-sound-0446.wav	20.57	1.22
common_voice_he_39771315.mp3	noise-free-sound-0042.wav	257.19	2.73
common_voice_he_39771316.mp3	noise-free-sound-0634.wav	26.99	0.59
common_voice_he_39771317.mp3	noise-free-sound-0335.wav	25.44	0.54
common_voice_he_39771318.mp3	noise-free-sound-0836.wav	7.33	1.79
common_voice_he_39771319.mp3	noise-free-sound-0110.wav	34.22	5.10
common_voice_he_39771390.mp3	noise-free-sound-0001.wav	25.72	1.75
common_voice_he_39772246.mp3	noise-free-sound-0267.wav	20.74	2.58
common_voice_he_39772247.mp3	noise-free-sound-0155.wav	1.32	0.70
common_voice_he_39772248.mp3	noise-free-sound-0606.wav	74.22	3.20
common_voice_he_39772249.mp3	noise-free-sound-0605.wav	9.42	2.62
common_voice_he_39772250.mp3	noise-free-sound-0142.wav	8.38	3.76
common_voice_he_39772256.mp3	noise-free-sound-0544.wav	39.50	4.77
common_voice_he_39772257.mp3	noise-free-sound-0446.wav	17.60	5.71
common_voice_he_39772258.mp3	noise-free-sound-0674.wav	13.81	5.02
common_voice_he_39772259.mp3	noise-free-sound-0251.wav	22.44	3.24
common_voice_he_39778446.mp3	noise-free-sound-0270.wav	242.11	0.34
common_voice_he_39778447.mp3	noise-free-sound-0348.wav	28.82	3.17
common_voice_he_39778448.mp3	noise-free-sound-0088.wav	8.45	1.57
common_voice_he_39778449.mp3	noise-free-sound-0480.wav	0.66	0.30
common_voice_he_39778670.mp3	noise-free-sound-0698.wav	14.11	5.18
common_voice_he_39778671.mp3	noise-free-sound-0726.wav	19.01	2.20
common_voice_he_39778672.mp3	noise-free-sound-0787.wav	24.29	4.36
common_voice_he_39778673.mp3	noise-free-sound-0636.wav	1.22	4.15
common_voice_he_39778674.mp3	noise-free-sound-0184.wav	13.96	1.38
common_voice_he_39778675.mp3	noise-free-sound-0552.wav	49.19	1.41
common_voice_he_39778676.mp3	noise-free-sound-0370.wav	47.85	2.67
common_voice_he_39778677.mp3	noise-free-sound-0708.wav	36.68	5.24
common_voice_he_39778678.mp3	noise-free-sound-0729.wav	33.35	2.29
common_voice_he_39778679.mp3	noise-free-sound-0500.wav	26.87	5.51
common_voice_he_39778685.mp3	noise-free-sound-0308.wav	18.71	5.79
common_voice_he_39778686.mp3	noise-free-sound-0032.wav	32.32	1.32
common_voice_he_39778687.mp3	noise-free-sound-0301.wav	73.86	5.75
common_voice_he_39778688.mp3	noise-free-sound-0634.wav	15.85	1.04
common_voice_he_39778689.mp3	noise-free-sound-0105.wav	71.50	2.63
common_voice_he_39778690.mp3	noise-free-sound-0723.wav	33.74	4.93
common_voice_he_39778691.mp3	noise-free-sound-0249.wav	9.70	5.67
common_voice_he_39778692.mp3	noise-free-sound-0430.wav	49.64	1.76
common_voice_he_39778693.mp3	noise-free-sound-0480.wav	6.49	4.29
common_voice_he_39778694.mp3	noise-free-sound-0324.wav	5.70	4.49
common_voice_he_39778700.mp3	noise-free-sound-0699.wav	27.27	1.01
common_voice_he_39778701.mp3	noise-free-sound-0457.wav	24.00	0.43
common_voice_he_39778702.mp3	noise-free-sound-0151.wav	20.05	3.83
common_voice_he_39778703.mp3	noise-free-sound-0804.wav	4.06	1.13
common_voice_he_39778704.mp3	noise-free-sound-0239.wav	22.33	1.68
common_voice_he_39778705.mp3	noise-free-sound-0335.wav	9.51	3.63
common_voice_he_39778706.mp3	noise-free-sound-0293.wav	9.19	1.79
common_voice_he_39778707.mp3	noise-free-sound-0254.wav	24.16	1.58
common_voice_he_39778708.mp3	noise-free-sound-0030.wav	50.64	0.86
common_voice_he_39778709.mp3	noise-free-sound-0030.wav	44.13	5.10
common_voice_he_39784744.mp3	noise-free-sound-0533.wav	18.03	0.78
common_voice_he_39784745.mp3	noise-free-sound-0067.wav	6.16	5.89
common_voice_he_39784746.mp3	noise-free-sound-0795.wav	20.12	2.28
common_voice_he_39784747.mp3	noise-free-sound-0725.wav	17.56	2.57
common_voice_he_39784748.mp3	noise-free-sound-0088.wav	6.31	3.89
common_voice_he_39784756.mp3	noise-free-sound-0280.wav	46.38	0.05
common_voice_he_39785386.mp3	noise-free-sound-0544.wav	63.54	4.39
common_voice_he_39785387.mp3	noise-free-sound-0728.wav	98.64	0.07
common_voice_he_39785388.mp3	noise-free-sound-0681.wav	23.78	3.23
common_voice_he_39785389.mp3	noise-free-sound-0446.wav	25.55	4.12
common_voice_he_39785390.mp3	noise-free-sound-0398.wav	26.24	0.08
common_voice_he_39785396.mp3	noise-free-sound-0334.wav	18.73	3.98
common_voice_he_39785397.mp3	noise-free-sound-0020.wav	41.23	3.81
common_voice_he_39785398.mp3	noise-free-sound-0244.wav	30.67	5.63
common_voice_he_39785399.mp3	noise-free-sound-0780.wav	21.02	1.81
common_voice_he_39785400.mp3	noise-free-sound-0433.wav	2.58	0.91
common_voice_he_39785409.mp3	noise-free-sound-0784.wav	22.75	0.72
common_voice_he_39785410.mp3	noise-free-sound-0383.wav	12.79	5.95
common_voice_he_39785411.mp3	noise-free-sound-0500.wav	0.69	2.74
common_voice_he_39785412.mp3	noise-free-sound-0522.wav	8.72	1.55
common_voice_he_39785413.mp3	noise-free-sound-0080.wav	5.59	0.09
common_voice_he_39785416.mp3	noise-free-sound-0270.wav	317.95	0.41
common_voice_he_39785417.mp3	noise-free-sound-0232.wav	18.09	0.35
